OBJECTID;Locatable;Excavated;Kanton;Fieldname;Municipality;Literatur;Quality;Number of mounds;NEL;EBA;MBA;LBA;HaC;HaD;ELT;EMA;HaC1;HaC2;HaD1;HaD23;LTA;Periods;HA Subperiods;Status objects;Cluster ID;PM_Raster;PM_Point;Altitude;Slope;Profile Curvature;Tangential Curvature;Positive-Negative;Vegetation;Total Viewshed;Skyline;Visibility Alps;Accessibility;Movement;Crop Suitability;Land-use_categories;Oldest Period
300;1;1;Fribourg;Le Terraillet;Bulle;"Mauvilly et al. 2006; Mauvilly et al. 2011; Mauvilly und Kramer 2016";1;10;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0.998571429;0.555377778;738.1345314;1.259922645;-8.69836E-05;-6.73084E-05;-0.818257397;Mixed Forest;161.2562526;11.19387755;0;6420.20025;0.085196035;0.059787311;Forests;HAC
79;1;1;Bern;Kriegsholz;Bäriswil;"Wiedmer-Stern 1909, 22-29; Tschumi 1953, 182; Unterlagen Heierli, Archiv SGU, sub. Bäriswil; Schmid-Sikimi? 1996";1;4;0;0;1;0;1;1;0;0;0;0;1;1;0;3;3;0;1;0.946666666;0.556047222;600.9801453;2.335706997;6.73545E-05;0.000466643;0.117204301;Mixed Forest;98.3333346;18.73333333;0;6910.968849;0.331239719;0.155177056;Grassland;MBA
117;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.997000003;0.556242929;549.4523407;2.557096759;0.001894001;0.000198142;0.88951613;Mixed Forest;198.3411811;34.9;146.6823551;6786.783523;0.39418195;0.315634725;Constructed areas;
341;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.918333333;0.556730556;773.9848824;3.212344769;0.00158958;0.000315051;0.005040322;Mixed Forest;33.86666724;7.1875;7.160000181;6666.963782;0.09000673;0.167469517;Forests;
381;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.940555543;0.558852778;538.1493022;2.868793771;0.000452085;0.000412924;-0.017473118;Mixed Forest;72.27143015;21.08333333;40.47142955;6753.812583;0;0.3888;Grassland;
236;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.975897436;0.559119444;707.6508695;5.931561369;0.00261373;0.001298095;0.521091817;Mixed Forest;66.5285729;23.07692308;14.62857154;6474.656562;0;0.210403286;Forests;
39;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.971282056;0.560161538;479.9416175;1.99688453;0.000842517;-2.80766E-05;0.045905706;Mixed Forest;159.4363667;27.69230769;153.2909074;6963.053212;0.739831006;0.180739286;Forests;
210;1;1;Waadt;Bois Rosset;Montmagny;"SLA MS L 2-2, 114; SLA Ms L 2-2, 115; Bonstetten 1874, 16; Trachsel 2004";0;4;0;0;0;0;1;1;0;0;0;1;0;1;0;2;2;1;2;0.939666668;0.560948718;562.6948883;5.647804126;0.002439856;0.001113436;0.471582179;Mixed Forest;264.1157949;128.2;103.5894768;6074.764996;0;0.313641391;Forests;
312;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.877435891;0.561707692;582.6487662;2.447112102;-0.000154058;-0.000188042;0;Mixed Forest;69.85454698;3.461538462;14.41818185;6587.900846;0.012818048;0.380829808;Forests;
27;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.981818188;0.562554545;466.2690041;7.653958884;-4.58529E-05;-3.64607E-05;0.067448678;Mixed Forest;97.10769301;15.27272727;147.2461548;6815.675087;0.124512545;0.192582;Forests;
139;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.673333337;0.564610256;628.5283864;17.69718504;-0.000994273;-0.001386103;-0.022849462;Mixed Forest;70.10769331;18.33333333;0;6661.29517;0;0.039550275;Grassland;
406;1;1;Waadt;Bois de Ville;Cudrefin;;0;3;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;2;0.938666662;0.565633333;538.865979;5.188164996;0.003577291;0.000360251;0.190322575;Mixed Forest;324.4266683;90.86666667;28.86666729;6182.396648;0;0.144775929;Forests;
335;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.949090914;0.565728205;806.1483709;2.108786767;3.28041E-05;0.000269685;0.486803518;Mixed Forest;27.67692361;4.454545455;28.20000032;6485.357499;0;0.2916;Forests;
240;1;1;Fribourg;Les Biolleyres;Châbles;Duvanel 2018;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.727878779;0.5687;600.1937977;1.017192462;-0.00069976;-0.000260226;0.202346035;Mixed Forest;14.1538463;15.63636364;26.41538532;6471.373838;1.836286818;0.349552115;Grassland;MBA
88;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.854444447;0.569130556;651.8444587;6.881724107;0.001601239;0.00131926;0.045698923;Mixed Forest;100.647062;12.5;47.3294128;6099.077698;0;0.010600469;Forests;
388;1;1;Waadt;Sous Mormont;Orny;"Maroelli 2013; Maroelli 2014";1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;2;1;0;1;0.902222226;0.569417708;479.4943975;1.012463974;0.000229156;-3.97626E-05;-0.260752687;Alluvial Forest;53.36666775;23.08333333;0;6545.94802;0;0.254291716;No vegetation coverage;HAD
228;1;1;Waadt;Forêt de Bussy/Ouest;Valangin;Dunning 2005;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.991111115;0.569752564;766.2054698;0.907096565;4.77862E-05;0.000223596;0.009408602;Mixed Forest;201.3538501;9.583333333;164.4153877;6416.719866;0.228312739;0.046188706;Forests;MBA
7;1;0;;;;;;19;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.972514624;0.571827485;517.9916917;1.73880363;0.000213602;1.89917E-05;-0.120967741;Mixed Forest;112.7672748;9.789473684;135.3272761;6466.417094;0.020964026;0.283957447;Forests;
83;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.925000002;0.573741667;607.1961721;8.492733002;0.000626712;0.000511299;0.534946236;Mixed Forest;217.400005;15.25;0;6922.073572;0;0.191355231;Forests;
382;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.871666665;0.575022727;569.5920512;5.627264023;0.000389799;0.000589888;0;Mixed Forest;186.1166687;10.5;4.216666698;6955.155861;0.017368455;0.342556364;Forests;
175;1;1;Fribourg;Mühlehölzli;Ried bei Kerzers;"Schwab et al. 1984; Schmid-Sikimi? 1996";1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;2;0;1;0.823888888;0.576134615;455.8793691;7.99582269;0.001898646;0.001013309;0.133064512;Mixed Forest;245.4428591;17.83333333;7.042857349;6377.775036;0.043482762;0.043214262;Forests;HAD
301;1;1;Fribourg;Condémine;Bulle;Buchiller 1999;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0.577209524;748.7250061;0.996641502;3.93217E-06;4.47959E-05;-0.751344085;Mixed Forest;184.9166718;16;0;6462.084885;0.01076716;0.046652721;Forests;MBA
194;1;1;Fribourg;Le Perru;Matran;"Buchiller und Ramseyer 1993; Mauvilly et al. 2011";1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0.944761911;0.577347619;597.3457467;0.904410507;2.78002E-06;-2.40262E-05;0;Mixed Forest;42.60000053;6.357142857;0;6651.481402;0.090554577;0.23327912;Forests;HAC
271;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.957435901;0.581006061;507.8249887;7.003277485;-0.000280134;0.000169059;0.488833741;Mixed Forest;272.2000057;24.61538462;25.31428637;6928.509915;0;0.169501161;Forests;
112;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.984848483;0.583475641;765.61605;6.113895156;-0.000587462;0.000324387;0.626099711;Mixed Forest;82.44615584;16.18181818;81.35384897;7011.600068;0;0.142305577;Forests;
349;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.8825641;0.584053571;548.8151996;10.372139;0.001934379;3.33698E-05;-6.00481E-19;Mixed Forest;156.1230809;18.53846154;5.415384733;6711.172693;0.95686234;0.228249;Forests;
222;1;1;Bern;Holzmatt;Ins;"StaZH, W I 3 174.7, 138, Brief von E. Müller an F. Keller, 25. December 1849; Drack 1958; Schmid-Sikimi? 1996; Trachsel 2004; Dunning 2005, 210-213";1;4;0;0;0;0;1;1;0;0;0;1;1;1;0;2;3;1;2;0.985666665;0.584733333;565.226413;6.712835312;0.00030106;0.002870076;0.480645161;Mixed Forest;259.6888936;173.8;112.7555582;6287.350609;3.002714263;0.212172;Forests;HAC
44;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.949444443;0.58505;485;0.124655143;0.000174232;4.57519E-08;0.030913978;Mixed Forest;105.1000023;13.16666667;14.86666695;6620.896267;0;0.080884135;Forests;
95;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.915897443;0.586106061;603.1615413;14.90871444;0.001282301;0.0028049;0.284119105;Mixed Forest;94.25000127;14.92307692;16.78333366;6792.5038;0.09776092;0.037700281;Forests;
142;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.991515154;0.588115385;664.3199296;3.016377585;0.002313531;0.000295168;0.099706742;Mixed Forest;99.61538638;30.81818182;69.96923183;6525.991895;0;0.1522152;Forests;
318;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.947692312;0.588257576;674.2941425;2.993836333;0.001861236;6.90508E-05;0.003722084;Mixed Forest;192.1166687;30.46153846;1.799999952;6790.185894;0.190988912;0.210513944;Forests;
238;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.853333331;0.589364103;671.6367094;9.49283167;0.000398556;-0.000951628;0.217121582;Mixed Forest;90.26000137;19.38461538;25.8600008;6669.225373;0;0.231597692;Forests;
209;1;1;Waadt;Bois de Charmontel;Montmagny;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0.589518333;559.7998141;1.528089063;0.001425945;0.000131456;0.601736981;Mixed Forest;206.2428622;78.23076923;123.1571454;6165.707914;0;0.349576415;Forests;
247;1;1;Waadt;En Roverex;Payerne;"Vgl. StaVD, NAEF, Dossier Tumulus de Roverex, Unterlagen und Fotografien zur Ausgrabung; StaZH, W I 3, 231, Ulrich Payerne; Viollier 1927, 277; Drack 1964, 50-52; Trachsel 2004";1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;2;2;1;1;0.902380956;0.589886364;480;0.111246006;0.000167894;-4.62901E-06;0.043778801;Mixed Forest;138.7692331;11.85714286;0;6401.444502;1.036488697;0.280154423;Grassland;HAC
105;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.993333335;0.591206944;567.5362396;4.227251977;0.000518128;0.002108575;0.224462359;Mixed Forest;196.1714314;43.41666667;105.3714311;7124.483542;0.003727094;0.349881715;Forests;
272;1;1;Waadt;Bois des Tours;Vuiteboeuf;"Bonstetten 1874, 49; Viollier 1927, 80; Drack 1964, 42; Schmid-Sikimi? 1996; Dunning 2005, 170-171";0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;2;0.893333332;0.591384848;621.2547219;8.426151666;0.002095662;0.002423067;0.585043994;Mixed Forest;94.67692632;20.09090909;78.13846346;7036.060752;0.884011452;0.036166536;Forests;
29;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.916266668;0.592432667;482.0903943;7.9713156;0.00285959;0.000825779;0.06580645;Mixed Forest;155.4538504;58.92;45.90769296;6425.403602;0.098491907;0.163644923;Forests;
113;1;1;Bern;Chrützwald;Lyss;"SLA Ms Aq 16, 134 und 135; SLA MS L-2-2; Jahn 1850; Bonstetten et al. 1876, 25; Schmid 1909, 164";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0.944102562;0.592545833;500;0.840267661;0.001234566;-1.09188E-05;0.084367243;Mixed Forest;302.6181863;67.53846154;125.0545474;7058.749985;0.003036891;0.187939688;Forests;
23;1;1;Bern;Zopfen;Aarwangen;"BBB Mss.h.h.XLV.41 Edmund v. Fellenberg, Fundnotizen, Tagebuch der Ausgrabungen bei Bannwil etc.; von Fellenberg 1900; von Fellenberg 1901; Tschumi 1953, 172; Drack 1960, 1-5; Weidmann 1986; Schmid-Sikimi? 1996";1;5;0;0;0;0;1;1;1;0;1;1;0;1;1;3;3;0;1;0.991372554;0.595092647;461.3742828;0.533375687;-8.70366E-06;-3.03662E-05;-0.020398481;Mixed Forest;86.16875148;8.382352941;76.75000095;6583.240111;0.06164727;0.24980418;Forests;HAC
263;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.977948721;0.595508696;712.6947068;6.394885613;0.000940602;0.001842415;0.129032254;Mixed Forest;126.0461549;32;0;6838.396409;0;0.124559591;Forests;
373;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.871428566;0.595608974;669.0815778;2.993385673;0.000266593;0.000785474;-0.206221196;Mixed Forest;177.7272769;15.64285714;56.218183;6451.68103;0;0.027970041;Forests;
305;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.955714285;0.595735897;691.0534101;0.818775816;-1.5498E-06;9.38248E-06;-0.47695852;Alluvial Forest;100.6615401;15.35714286;0;6412.560594;0;0.009342328;Forests;
405;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.993333337;0.596756667;609.7917582;0.698920441;0.000363765;-3.33338E-06;0.877688165;Mixed Forest;163.6521769;25.16666667;24.47826112;6832.073668;1.299295845;0.349698175;Grassland;
393;1;1;Bern;Eiberg;Mühleberg (Heggidorn);"Jahn 1859, 141; BBB Mss.h.h.XLV.1, Albert Jahn (1811-1900), Skizzen bernischer Altertümer; Wiedmer-Stern 1907, 26-27; Tschumi 1953, 295; Drack 1958, 5; Weidmann 1986";1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;2;1;0;2;0.989743595;0.597955556;653.1463717;6.151726741;0.001112946;0.001676663;0.415632757;Mixed Forest;150.0923092;45.92307692;112.7538464;6957.185373;1.037481129;0.263648157;Forests;HAC
378;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.99846154;0.598744444;617.2148531;2.679701952;0.000324246;0.000453733;-0.019851116;Mixed Forest;164.0461578;14.23076923;68.09230922;6345.100866;0.133168834;0.232989417;Forests;
407;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.959523814;0.602162222;679.0723746;2.678470603;0.001656485;9.17845E-05;-0.006203474;Mixed Forest;115.1454565;23.92857143;57.30909174;6230.997305;0.514163943;0.232212462;Forests;
110;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.860606063;0.604019444;558.2804122;2.75608895;0.001371393;-1.88394E-05;-0.299120234;Mixed Forest;32.09230819;13;0;6627.459005;0.094212651;0.218414917;Forests;
317;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.966296302;0.604153846;680.5127835;1.742032038;0.00016656;0.00032017;0.091397847;Mixed Forest;72.69473809;20.33333333;0.105263158;6520.10681;0.227834053;0.23328;Grassland;
384;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;1;0.604875641;710.5012395;2.299028378;7.08991E-05;-1.5835E-05;0;Mixed Forest;196.6181835;11.53846154;88.87272852;6570.157464;0.026148818;0.037307269;Forests;
26;1;1;Bern;Rüchihölzli;Bannwil;"BBB Mss.h.h.XLV.41 Edmund v. Fellenberg, Fundnotizen, Tagebuch der Ausgrabungen bei Bannwil etc.; Materialien Heierli, Archiv SGU, sub. Bannwyl; Jahn 1848; Drack 1960, 6-10; Schmid-Sikimi? 1996";1;4;0;0;0;0;1;1;0;1;0;0;1;0;0;3;2;0;2;0.951666664;0.604940476;462.1298981;5.663660346;0.002121539;0.001266845;0.025921658;Mixed Forest;101.1862077;22.92857143;103.6827607;6881.554875;0.24282605;0.219244688;Forests;HAC
199;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.971372552;0.606389744;640.0094676;0.143989955;-0.000172774;3.7908E-07;0.579696396;Mixed Forest;51.76470678;7.235294118;16.60000041;6912.347276;0;0.349752857;Forests;
87;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.976923081;0.606678205;659.9894644;2.216169134;0.002946289;0.000266619;0.065756822;Mixed Forest;156.9500008;34.76923077;54.03333378;6254.98773;0.002732575;0.07329214;Forests;
111;1;1;Bern;Buchliwald;Worb (Richigen);"BBB Mss.h.h.XLV.41 Edmund v. Fellenberg, Fundnotizen; Tschumi 1953, 399; Drack 1960, 28-29";0;3;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0.922962964;0.609001515;684.5424093;5.890776608;0.001484602;0.001082149;0.279569888;Mixed Forest;84.25555738;17.5;7.322222352;6508.848752;0;0.138578056;Forests;
288;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.907142852;0.609121212;1022.802277;7.41853353;-0.000652256;0.000147591;0.763824884;Mixed Forest;171.5692326;7.357142857;0;7026.092882;0;0.026220682;Forests;
403;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.977254903;0.60937043;743.6292258;5.062897132;0.003435014;0.000808329;0.343453506;Mixed Forest;170.8714311;48.82352941;0;6893.528671;2.299267228;0.126880306;Forests;
198;1;1;Fribourg;Passafou;Lossy;Dafflon et al. 2008;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0.926666677;0.616261765;643.6153065;2.291137143;0.000457189;-1.80847E-05;0.324046918;Mixed Forest;18.81538486;16.36363636;35.60000082;6521.893906;0.085412569;0.34992;Forests;HAD
293;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.879999999;0.620827381;745.1017107;7.896800041;0.000373994;0.002532108;0.226958519;Mixed Forest;103.5076937;13.35714286;0;6636.651997;0;0.141080786;Grassland;
401;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.980000004;0.622937963;482.4111888;6.704169393;0.003008839;0.001782513;0.16397849;Mixed Forest;195.8307736;67.75;106.0769237;6940.179383;0.005095174;0.220073143;Forests;
80;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.979487185;0.623244872;534.6399771;1.076630082;0.000522968;-7.62642E-05;0.040942927;Mixed Forest;186.8363675;22.30769231;0;6532.449935;0.336313524;0.218640284;Forests;
9;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.99666667;0.624476389;487.4692942;6.028906981;-8.1524E-05;-0.000126959;0.658602158;Mixed Forest;201.4923096;28.16666667;63.36923218;7281.596211;0;0.210822;Forests;
261;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.921538463;0.624829487;706.2320134;2.864262801;0.000390746;8.62997E-06;0.218362278;Mixed Forest;129.69231;11.84615385;0;6783.343991;0;0.170046;Forests;
262;1;0;;;;;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.989743595;0.626994872;704.9958919;0.982843689;0.000500152;1.38446E-05;0.298064515;Mixed Forest;121.9172421;15.46153846;0;6774.259983;0;0.158848714;Forests;
195;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.917142855;0.627406944;680.262316;2.373220065;0.00052662;0.00051341;0.420506909;Mixed Forest;99.67692507;40.64285714;0.938461551;6662.813901;0.135112907;0.34101;Forests;
267;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;1;0.627682353;859.1538555;1.57509293;0.000386749;0.000790543;0.578163775;Mixed Forest;188.0857152;78;25.12857137;6820.253707;0;0.17496;Forests;
399;1;0;;;;;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.990512825;0.627733333;498.5876676;6.675560584;0.00034995;0.00094899;0.557692307;Mixed Forest;73.6444462;26.5;0;6582.792313;0;0.051805418;Forests;
254;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.983333338;0.629875641;645.1800804;6.119487867;0.000573901;0.001611858;0.509072585;Mixed Forest;143.8615417;40.4375;12.69230795;7055.029658;0.003717234;0.31297995;Constructed areas;
371;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.945714286;0.631794872;797.3948015;9.910021407;-0.002606547;-0.001484247;-0.985023039;Mixed Forest;47.2857151;11.21428571;59.70000076;7329.056627;0.001552956;0.026513582;Forests;
383;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.990303034;0.632937179;565;0.161230278;0.000255443;-1.95891E-05;-0.326979468;Mixed Forest;158.0769254;18.45454545;3.153846172;6771.649203;0.237153608;0.344587878;Forests;
265;1;0;;;;;;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.977333336;0.634729762;695;0.001432497;-2.9765E-06;1.1999E-06;-0.430322574;Mixed Forest;74.44285883;19.36;0;6670.476106;0;0.162271566;Forests;
31;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.982777784;0.636158333;520;0.069033179;0.000132658;-2.54962E-05;0.72715054;Mixed Forest;352.2727328;66.33333333;134.7090947;7409.793239;0.33166699;0.224543077;Forests;
45;1;1;Bern;Riedstyglenwald;Graben (Weissenried);"BBB Mss.h.h.XLV.41 Edmund v. Fellenberg, Fundnotizen, Tagebuch der Ausgrabungen bei Bannwil etc; von Fellenberg 1900; Tschumi 1953, 371; Drack 1960, 26-27; Schmid-Sikimi? 1996";1;2;0;0;0;0;1;1;0;0;0;0;0;1;0;2;2;0;1;0.980888887;0.637951111;470.0372986;4.230226771;-0.000159351;2.49969E-05;0.018279569;Mixed Forest;150.487504;24.86666667;29.61249998;6716.618227;0.236877525;0.145296161;Forests;HAC
394;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.99166667;0.638429902;773.8667603;5.963105718;0.000258984;0.000416662;0.681451614;Mixed Forest;117.3600014;27.16666667;150.440004;6718.008631;0;0.252398893;Forests;
163;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.897894734;0.638877778;515.3708078;8.054661475;0.00026491;-0.000556659;0.103565362;Mixed Forest;248.611117;18.89473684;172.8777796;6127.60451;0.119976929;0.157896;Grassland;
245;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.983888889;0.641213636;654.945165;1.828481365;0.000471508;-0.000172805;0.946236561;Mixed Forest;230.215386;123.0833333;51.83076976;7050.724933;0.060891553;0.131115857;No vegetation coverage;
150;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.702222228;0.641502564;863.0728607;9.214772542;-0.000448763;-0.004103075;0.212365585;Mixed Forest;19.2769234;14.16666667;0;6186.227152;0.067294752;0.019900179;Forests;
55;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.962564106;0.642876923;460;1.3817E-05;1.56995E-07;1.5651E-07;0.150124065;Mixed Forest;216.2181854;17.15384615;156.1272763;6711.125915;0.194746932;0.232698462;Forests;
187;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.966060611;0.64335;620;1.86369E-05;1.57E-07;1.56509E-07;-0.002932551;Mixed Forest;33.67692331;11.63636364;5.400000132;6604.384391;0.332122031;0.262297687;Forests;
107;1;1;Bern;Vorholz;Kirchlindach (Jetzikofen);"Jahn 1850,  368; Unterlagen BHM; Tschumi 1936, 71; Drack 1959, 21";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;2;0.993333335;0.645561905;684.523846;2.159775067;0.001409528;0.000318852;0.522332496;Mixed Forest;123.0857162;50;137.3142885;6539.701411;0;0.155843377;Forests;
8;1;0;;;;;;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.982898554;0.646508696;514.1042653;2.23090467;7.6655E-05;0.000460884;0.139551188;Mixed Forest;58.51538541;17.69565217;54.03077038;6310.282714;0.015865248;0.10966234;Forests;
100;1;0;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.999607844;0.648231159;749.0737305;3.238198348;0.001575182;0.000369609;0.840607201;Mixed Forest;230.6000036;111.1176471;58.77777884;7029.535669;0;0.147611004;Forests;
221;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.980512821;0.6485425;533.9110765;3.502092959;0.001699683;0.000954594;0.975186105;Mixed Forest;397.8363703;193.8461538;148.5818176;6076.067736;1.681695815;0.171456231;Constructed areas;
259;1;0;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.951250002;0.648870513;664.5161324;8.653070658;-0.000211374;0.002232978;-0.453629026;Mixed Forest;19.56000036;11.625;7.26666673;6780.824478;0.083922162;0.144708402;Shrubland;
104;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.99794872;0.649183333;602.8847281;4.193649475;0.001257168;0.00221292;0.310173694;Mixed Forest;228.2000025;93.07692308;119.3090931;6692.322408;0;0.215909135;Forests;
280;1;1;Fribourg;Sur Rosset;Saint-Aubin;Bär & Ruffieux 2022;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;2;2;0;1;0.984761902;0.651330556;480.3273621;3.680598174;-1.71382E-05;0.00016203;0.056451611;Mixed Forest;233.3000018;12.5;101.0500005;6395.4565;0;0.326097692;Forests;
101;1;0;;;;;;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.979420294;0.653027273;649.0331421;6.386453525;0.000700287;0.0004317;0.227910237;Mixed Forest;100.7818198;37;0;6637.275272;0;0.206498135;Forests;
124;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.98410257;0.653769444;518.2468778;4.266997961;0.001296248;0.000592406;-0.088089327;Mixed Forest;64.35000006;13.69230769;57.05000083;6307.96466;0.039307037;0.024816834;Forests;
256;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0.970303037;0.654247222;639.950839;0.495240728;0.000520802;7.11384E-05;0.400293253;Mixed Forest;75.21538602;26;11.96923102;7011.01578;0;0.34992;Forests;
248;1;0;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2;0.953939395;0.657492857;534.4552945;1.897448824;0.001024466;5.95333E-05;0.324046917;Mixed Forest;242.8769273;36.27272727;0;6904.336763;0.047589469;0.349464431;Grassland;
270;1;1;Waadt;Grand Bois;Vuiteboeuf;"Drack 1964, 57; Dunning 2005, 251";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0.992307695;0.658301282;559.8886813;4.682309371;4.23094E-05;0.000654794;0.297766745;Mixed Forest;181.984618;18;75.29230851;6512.720673;1.127411386;0.255533333;Forests;
